activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,54930034MNPILHP25H80,20940,CA,06025,06025011000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,9,2,1,1,2,2,2,2,5000.0,NA,0.0,NA,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,73,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,12677,80.1500000000000057,56200,175,2613,3960,18
2021,54930034MNPILHP25H80,20940,CA,06025,06025011000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,2,2,1,1,2,2,2,285000.0,NA,4.5,NA,2,16073.99,NA,7868.48,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,73,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,12677,80.1500000000000057,56200,175,2613,3960,18
2021,54930034MNPILHP25H80,20940,CA,06025,06025012302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,9,2,1,1,2,2,2,2,5000.0,NA,0.0,NA,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,65,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,6037,70.5799999999999983,56200,73,1144,2807,21
2021,54930034MNPILHP25H80,20940,CA,06025,06025012302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,2,2,1,1,2,2,2,195000.0,NA,3.75,NA,2,9816.71,NA,3004.71,2454.71,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,65,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,6037,70.5799999999999983,56200,73,1144,2807,21
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,105000.0,41.154,2.375,0.126,2,2805.25,NA,850.0,,300.0,180,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,78,20%-<30%,2,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,6921,75.3900000000000006,56200,64,1060,1971,41
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,31,1,2,2,2,315000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,66,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,3,6,,,,,10,,,,3560,70.5100000000000051,56200,199,1008,1241,26
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,175000.0,80.0,2.875,-0.025,2,4734.25,NA,850.0,,45.0,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,114,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6653,66.7099999999999937,56200,166,1328,1903,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,1,155000.0,65.0,3.375,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,245000,1,3,3,5,1,NA,57,<20%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,6966,99.4300000000000068,56200,55,565,1749,43
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,31,1,2,2,1,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,67,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,3,6,,,,,10,,,,6921,75.3900000000000006,56200,64,1060,1971,41
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,175000.0,NA,2.5,NA,2,2968.45,NA,1330.0,,,180,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6653,66.7099999999999937,56200,166,1328,1903,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,205000.0,NA,2.875,NA,2,2868.45,NA,1330.0,,,180,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6653,66.7099999999999937,56200,166,1328,1903,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,105000.0,NA,2.75,NA,2,3068.45,NA,1330.0,,300.0,180,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4631,91.75,56200,65,657,1598,34
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,115000.0,NA,2.125,NA,2,1649.45,NA,0.0,,450.0,180,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6966,99.4300000000000068,56200,55,565,1749,43
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,235000.0,NA,2.875,NA,2,3230.8,NA,1495.0,,,180,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6687,86.5,56200,118,1138,1856,39
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,125000.0,NA,2.625,NA,2,3245.8,NA,1495.0,,,180,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,9391,95.8299999999999983,56200,129,1377,2318,17
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,495000.0,NA,2.5,NA,2,3315.8,NA,1495.0,,,180,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6653,66.7099999999999937,56200,166,1328,1903,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,175000.0,NA,2.625,NA,2,3118.45,NA,1330.0,,450.0,180,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6687,86.5,56200,118,1138,1856,39
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,195000.0,NA,2.5,NA,2,3230.8,NA,1495.0,,,180,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6687,86.5,56200,118,1138,1856,39
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,85000.0,NA,2.375,NA,2,3170.8,NA,1495.0,,,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6687,86.5,56200,118,1138,1856,39
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,185000.0,NA,2.75,NA,2,3230.8,NA,1495.0,,,180,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,5386,81.0100000000000051,56200,95,271,1016,14
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,1,135000.0,NA,3.875,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,3,3,5,3,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6966,99.4300000000000068,56200,55,565,1749,43
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,185000.0,NA,2.625,NA,2,3170.8,NA,1495.0,,450.0,180,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6162,84.269999999999996,56200,180,1291,1910,15
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025012200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,135000.0,NA,3.25,NA,2,3145.8,NA,1495.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,7661,98.4500000000000028,56200,79,1085,1821,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,115000.0,NA,2.875,NA,2,3080.8,NA,1495.0,,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,5967,90.4000000000000057,56200,58,512,1821,57
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,245000.0,NA,3.25,NA,3,3220.8,NA,1495.0,,,180,NA,NA,2,2,2,2,415000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6653,66.7099999999999937,56200,166,1328,1903,28
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,195000.0,NA,3.0,NA,2,3242.45,NA,1495.0,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,12677,80.1500000000000057,56200,175,2613,3960,18
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,85000.0,NA,2.5,NA,2,3205.8,NA,1495.0,,,180,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6921,75.3900000000000006,56200,64,1060,1971,41
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,1,185000.0,NA,2.875,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,315000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5967,90.4000000000000057,56200,58,512,1821,57
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011802,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,1105000.0,32.35,3.95,NA,3,NA,NA,NA,NA,NA,180,NA,120,2,2,1,2,3405000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,2,1,6,,,,,10,,,,5748,80.6400000000000006,56200,112,726,1302,41
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,31,1,2,2,2,105000.0,NA,3.0,NA,2,3889.45,NA,1495.0,,450.0,180,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,12677,80.1500000000000057,56200,175,2613,3960,18
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,4,1,2,2,2,125000.0,NA,3.0,NA,3,3345.45,NA,1495.0,,,180,NA,NA,2,2,2,2,325000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,6162,84.269999999999996,56200,180,1291,1910,15
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,195000.0,NA,3.125,NA,2,3305.45,NA,1495.0,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,5254,88.9000000000000057,56200,131,921,1227,42
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011202,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,3605000.0,57.14,3.95,NA,3,NA,NA,NA,NA,NA,180,NA,120,2,2,1,2,6305000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,2,1,6,,,,,10,,,,5349,93.9399999999999977,56200,61,457,1131,39
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025011802,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,1105000.0,34.38,3.95,NA,3,NA,NA,NA,NA,NA,180,NA,120,2,2,1,2,3205000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,2,1,6,,,,,10,,,,5748,80.6400000000000006,56200,112,726,1302,41
2021,549300TF1E42EUFBSL45,20940,CA,06025,06025010800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,525000.0,67.179,2.375,0.2,2,3762.25,NA,850.0,,,180,NA,NA,2,2,2,2,785000,1,1,3,5,1,NA,333,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,1486,50.3400000000000034,56200,175,357,566,42
