activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013422221,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,245000.0,,2.78,,3,,,,,,,,1,2,2,2,2,345000,1,1,3,5,1,,19.0,,9,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3608,28.82,79000,82,756,1079,34
2021,5493001FXF3J5C0QWQ87,38060,AZ,04021,04021000207,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.58,,3,,,,,,,,1,2,2,2,2,295000,1,1,3,5,1,,36.0,,9,9,1.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,10794,27.67,79000,95,2382,3780,11
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013109500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,185000.0,,3.93,,3,,,,,,,,1,2,2,2,2,255000,1,1,3,5,1,,16.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5283,76.59,79000,62,1127,1471,45
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013103208,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,285000.0,,4.03,,3,,,,,,,,1,2,2,2,2,485000,1,1,3,5,1,,28.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4058,30.14,79000,161,1159,1230,29
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013422302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,165000.0,,3.17,,3,,,,,,,,1,2,2,2,2,275000,1,1,3,5,1,,18.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4779,42.98,79000,92,898,1448,32
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013614300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,395000.0,,3.305,,3,,,,,,,,1,2,2,2,2,585000,1,1,3,5,1,,19.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,2992,27.44,79000,148,1126,1371,0
2021,5493001FXF3J5C0QWQ87,49740,AZ,04027,04027011108,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,145000.0,,3.815,,3,,,,,,,,1,2,2,2,2,225000,1,1,3,5,1,,13.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3636,36.03,51400,159,978,1670,0
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,495000.0,,3.015,,3,,,,,,,,1,2,2,2,2,855000,1,1,3,5,1,,52.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,2,1,6,,,,,10,,,,6289,6.71,63800,127,2545,3508,19
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013105800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.265,,3,,,,,,,,1,2,2,2,2,305000,1,1,3,5,1,,28.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6628,60.86,79000,74,1462,2197,49
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013105200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,175000.0,,3.68,,3,,,,,,,,1,2,2,2,2,335000,1,1,3,5,2,,10.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,6334,41.06,79000,71,1539,2116,45
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013420206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,155000.0,,3.555,,3,,,,,,,,1,2,2,2,2,285000,1,1,3,5,1,,38.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,3416,5.77,79000,80,1565,2904,28
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013071504,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,1,1,1,1,2,125000.0,,3.81,,3,,,,,,,,1,2,2,2,2,255000,1,1,3,5,1,,29.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,2,1,6,,,,,10,,,,3549,2.76,79000,70,1920,2657,0
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013319800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,245000.0,,3.815,,3,,,,,,,,1,2,2,2,2,365000,1,1,3,5,1,,12.0,,9,10,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6368,46.44,79000,69,646,1214,41
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013061018,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,245000.0,,3.31,,3,,,,,,,,,2,2,2,2,385000,1,1,3,5,1,,63.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,4639,6.51,79000,121,2435,3251,14
2021,5493001FXF3J5C0QWQ87,46060,AZ,04019,04019004716,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,505000.0,,2.99,,3,,,,,,,,,2,2,2,2,1155000,1,1,3,5,1,,276.0,,9,9,14.0,,,,,14.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6101,16.29,68600,120,1744,2517,19
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013116718,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,2,2,31,1,1,2,2,215000.0,,3.56,,3,,,,,,,,,2,2,2,2,455000,1,1,3,5,1,,347.0,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,2719,41.89,79000,94,374,613,21
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013216833,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,1,1,2,395000.0,,3.25,,3,,,,,,,,1,2,2,2,2,765000,1,1,3,5,1,,48.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,55-64,55-64,Yes,No,2,1,6,,,,,10,,,,4567,13.27,79000,134,1408,2087,0
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013010101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,1,1,2,405000.0,,3.14,,3,,,,,,,,1,2,2,2,2,695000,1,1,3,5,1,,50.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4957,2.44,79000,177,1848,3032,15
2021,5493001FXF3J5C0QWQ87,49740,AZ,04027,04027011112,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,245000.0,,3.56,,3,,,,,,,,,2,2,2,2,415000,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,2432,7.73,51400,110,1203,2309,24
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013050606,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,2,2,245000.0,,3.06,,3,,,,,,,,,2,2,2,2,395000,1,1,3,5,1,,80.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,7689,27.01,79000,136,1909,2774,11
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,2,1,1,1,2,335000.0,,3.91,,3,,,,,,,,1,2,2,2,2,575000,1,1,3,5,1,,68.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4070,11.2,63800,116,1483,2312,36
2021,5493001FXF3J5C0QWQ87,43420,AZ,04003,04003001601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,2,2,2,31,1,1,2,2,125000.0,,3.31,,3,,,,,,,,,2,2,2,2,215000,1,1,3,5,1,,25.0,,9,10,1.0,11.0,,,,5.0,,,,,2,4,1.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5423,53.64,66900,103,912,1626,33
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,325000.0,,2.975,,3,,,,,,,,12,2,2,2,2,565000,1,1,3,5,1,,32.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4070,11.2,63800,116,1483,2312,36
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013113000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,345000.0,,3.055,,3,,,,,,,,1,2,2,2,2,575000,1,1,3,5,1,,46.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1989,28.26,79000,115,276,532,28
2021,5493001FXF3J5C0QWQ87,38060,AZ,04021,04021001408,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,145000.0,,3.245,,3,,,,,,,,1,2,2,2,2,285000,1,1,3,5,1,,33.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,2190,20.55,79000,104,895,1460,0
2021,5493001FXF3J5C0QWQ87,38060,AZ,04021,04021001306,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,1,1,1,1,2,145000.0,,3.055,,3,,,,,,,,1,2,2,2,2,265000,1,1,3,5,1,,24.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4378,49.36,79000,81,962,1406,25
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013104802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,235000.0,,3.06,,3,,,,,,,,,2,2,2,2,385000,1,1,3,5,1,,37.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5592,16.47,79000,136,1545,1958,39
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025000500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,425000.0,,3.06,,3,,,,,,,,,2,2,2,2,705000,1,1,3,5,1,,67.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5638,15.45,63800,109,1832,2601,22
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013061023,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,175000.0,,3.06,,3,,,,,,,,,2,2,2,2,285000,1,1,3,5,1,,38.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,10887,56.16,79000,127,2145,3512,11
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,2,1,1,1,2,325000.0,,3.155,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,22.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,2770,18.01,63800,138,910,1574,21
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013104801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,325000.0,,3.06,,3,,,,,,,,,2,2,2,2,555000,1,1,3,5,1,,47.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3364,17.15,79000,184,1304,1516,38
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013010102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,465000.0,,3.06,,3,,,,,,,,,2,2,2,2,1025000,1,1,3,5,1,,44.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4033,5.28,79000,219,1867,3412,15
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013071702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,125000.0,,3.485,,3,,,,,,,,1,2,2,2,2,215000,1,1,3,5,1,,10.0,,9,10,14.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3031,8.019999999999998,79000,65,1701,2620,49
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,475000.0,,2.985,,3,,,,,,,,1,2,2,2,2,1235000,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3392,10.52,63800,159,1296,2086,32
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013420501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,2,2,235000.0,,3.06,,3,,,,,,,,,2,2,2,2,395000,1,1,3,5,1,,33.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6650,53.4,79000,66,972,1560,32
2021,5493001FXF3J5C0QWQ87,39150,AZ,04025,04025001900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,225000.0,,3.685,,3,,,,,,,,1,2,2,2,2,395000,1,1,3,5,1,,43.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,14554,13.18,63800,105,4946,6685,13
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013619900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,305000.0,,3.045,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,39.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5701,21.22,79000,176,1596,1908,23
2021,5493001FXF3J5C0QWQ87,38060,AZ,04021,04021001704,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,145000.0,,3.99,,3,,,,,,,,1,2,2,2,2,245000,1,1,3,5,1,,20.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6725,43.94,79000,97,1653,2353,11
2021,5493001FXF3J5C0QWQ87,38060,AZ,04013,04013811400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,195000.0,,3.65,,3,,,,,,,,1,2,2,2,2,365000,1,1,3,5,1,,22.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5387,27.45,79000,149,1476,1862,20
