census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
06037570001,5,4430,57.81,1.128668171557562,1400000US06037570001,"Census Tract 5700.01, Los Angeles County, California",5017.0,1580.0,411.0,31.492924058202114,8.192146701215867
06037128500,5,4444,40.17,1.125112511251125,1400000US06037128500,"Census Tract 1285, Los Angeles County, California",4205.0,657.0,226.0,15.624256837098693,5.374554102259215
06037920108,5,4444,50.54,1.125112511251125,,,,,,,
06037531000,6,5336,98.69,1.1244377811094453,1400000US06037531000,"Census Tract 5310, Los Angeles County, California",5129.0,5039.0,0.0,98.24527198284267,0.0
06037603101,5,4448,84.81999999999998,1.1241007194244603,1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",4535.0,2114.0,333.0,46.61521499448732,7.342888643880927
06037123520,3,2669,57.4,1.1240164855751218,1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",2799.0,1610.0,5.0,57.52054305108968,0.17863522686673813
06037407200,8,7123,95.14,1.1231222799382283,,,,,,,
06037291130,4,3572,96.09,1.1198208286674132,1400000US06037291130,"Census Tract 2911.30, Los Angeles County, California",3458.0,2243.0,587.0,64.86408328513592,16.97513013302487
06037294301,3,2680,92.39,1.119402985074627,1400000US06037294301,"Census Tract 2943.01, Los Angeles County, California",2709.0,2294.0,27.0,84.68069398301957,0.9966777408637874
06037604200,7,6255,98.19,1.1191047162270182,1400000US06037604200,"Census Tract 6042, Los Angeles County, California",6009.0,3420.0,1946.0,56.91462805791313,32.38475619903478
06037405001,7,6257,96.52,1.118747003356241,1400000US06037405001,"Census Tract 4050.01, Los Angeles County, California",5849.0,4677.0,33.0,79.96238673277483,0.5641990083775005
06037400605,8,7161,75.31,1.1171624074849882,1400000US06037400605,"Census Tract 4006.05, Los Angeles County, California",7571.0,2401.0,286.0,31.713115836745477,3.7775723154140803
06037920118,7,6268,45.69,1.1167836630504149,1400000US06037920118,"Census Tract 9201.18, Los Angeles County, California",6172.0,1778.0,175.0,28.80751782242385,2.835385612443292
06037143402,2,1791,30.93,1.1166945840312674,1400000US06037143402,"Census Tract 1434.02, Los Angeles County, California",1973.0,247.0,0.0,12.519006588950838,0.0
06037406101,4,3583,77.53,1.1163829193413342,1400000US06037406101,"Census Tract 4061.01, Los Angeles County, California",2905.0,1880.0,139.0,64.71600688468159,4.784853700516352
06037124105,3,2694,69.19,1.1135857461024499,1400000US06037124105,"Census Tract 1241.05, Los Angeles County, California",2287.0,1266.0,38.0,55.35636204634893,1.6615653694796677
06037408134,3,2699,92.96,1.1115227862171175,1400000US06037408134,"Census Tract 4081.34, Los Angeles County, California",2746.0,734.0,56.0,26.72978878368536,2.0393299344501092
06037550501,4,3604,90.79,1.1098779134295227,1400000US06037550501,"Census Tract 5505.01, Los Angeles County, California",3674.0,2854.0,414.0,77.68100163309745,11.268372346216658
06037432000,9,8129,77.09,1.1071472505843278,,,,,,,
06037402903,5,4517,96.69,1.1069293779056897,1400000US06037402903,"Census Tract 4029.03, Los Angeles County, California",3912.0,3100.0,214.0,79.24335378323109,5.470347648261758
06037403405,2,1812,84.0,1.1037527593818985,,,,,,,
06037408141,6,5445,97.48,1.1019283746556472,1400000US06037408141,"Census Tract 4081.41, Los Angeles County, California",4626.0,3671.0,34.0,79.3558149589278,0.7349762213575443
06037920035,9,8172,63.24,1.1013215859030838,1400000US06037920035,"Census Tract 9200.35, Los Angeles County, California",7120.0,4158.0,108.0,58.39887640449438,1.5168539325842696
06037294110,5,4541,92.53,1.101079057476327,1400000US06037294110,"Census Tract 2941.10, Los Angeles County, California",3701.0,3048.0,0.0,82.35611996757633,0.0
06037128101,4,3635,55.63,1.1004126547455295,1400000US06037128101,"Census Tract 1281.01, Los Angeles County, California",3344.0,1624.0,223.0,48.5645933014354,6.668660287081339
06037543702,8,7273,95.19,1.099958751546817,,,,,,,
06037670500,2,1820,27.64,1.098901098901099,1400000US06037670500,"Census Tract 6705, Los Angeles County, California",1439.0,84.0,142.0,5.837387074357193,9.867963863794301
06037570403,6,5463,97.96,1.098297638660077,1400000US06037570403,"Census Tract 5704.03, Los Angeles County, California",4196.0,3459.0,367.0,82.43565300285987,8.74642516682555
06037139705,4,3643,20.01,1.0979961570134504,1400000US06037139705,"Census Tract 1397.05, Los Angeles County, California",3820.0,111.0,0.0,2.905759162303665,0.0
06037231302,3,2733,94.8,1.0976948408342482,1400000US06037231302,"Census Tract 2313.02, Los Angeles County, California",3258.0,2244.0,827.0,68.87661141804789,25.383670963781462
06037431501,5,4557,78.54,1.097213078779899,1400000US06037431501,"Census Tract 4315.01, Los Angeles County, California",4046.0,1520.0,31.0,37.567968363816114,0.7661888284725655
06037502602,5,4565,91.59,1.095290251916758,1400000US06037502602,"Census Tract 5026.02, Los Angeles County, California",4155.0,3620.0,86.0,87.12394705174489,2.069795427196149
06037403408,7,6395,92.9,1.09460516028147,1400000US06037403408,"Census Tract 4034.08, Los Angeles County, California",6702.0,995.0,241.0,14.84631453297523,3.595941509997016
06037460601,6,5488,44.41,1.0932944606413995,1400000US06037460601,"Census Tract 4606.01, Los Angeles County, California",5312.0,538.0,0.0,10.12801204819277,0.0
06037554518,6,5488,84.59999999999998,1.0932944606413995,1400000US06037554518,"Census Tract 5545.18, Los Angeles County, California",5129.0,645.0,392.0,12.575550789627608,7.64281536361864
06037271801,4,3666,61.35,1.0911074740861975,1400000US06037271801,"Census Tract 2718.01, Los Angeles County, California",3099.0,838.0,170.0,27.040980961600514,5.485640529202969
06037503704,5,4598,83.23,1.087429317094389,1400000US06037503704,"Census Tract 5037.04, Los Angeles County, California",4587.0,742.0,33.0,16.17614998909963,0.7194244604316548
06037408705,6,5525,89.29,1.0859728506787332,1400000US06037408705,"Census Tract 4087.05, Los Angeles County, California",5928.0,950.0,0.0,16.025641025641026,0.0
06037431300,3,2763,56.42,1.0857763300760044,1400000US06037431300,"Census Tract 4313, Los Angeles County, California",2700.0,1218.0,22.0,45.111111111111114,0.8148148148148148
06037214600,3,2767,26.24,1.084206722081677,1400000US06037214600,"Census Tract 2146, Los Angeles County, California",2358.0,264.0,70.0,11.195928753180661,2.9686174724342664
06037104404,3,2769,98.74,1.0834236186348862,1400000US06037104404,"Census Tract 1044.04, Los Angeles County, California",3592.0,3428.0,0.0,95.43429844097996,0.0
06037650401,5,4616,53.49,1.0831889081455806,1400000US06037650401,"Census Tract 6504.01, Los Angeles County, California",4667.0,681.0,46.0,14.5918148703664,0.9856438825798157
06037406500,8,7397,83.15999999999998,1.0815195349466,1400000US06037406500,"Census Tract 4065, Los Angeles County, California",6512.0,3240.0,218.0,49.75429975429975,3.3476658476658474
06037910210,8,7399,55.89,1.0812271928639006,1400000US06037910210,"Census Tract 9102.10, Los Angeles County, California",6937.0,2627.0,626.0,37.86939599250396,9.024073807121233
06037620800,9,8351,35.42,1.0777152436833912,,,,,,,
06037122420,5,4641,88.81999999999998,1.0773540185304893,1400000US06037122420,"Census Tract 1224.20, Los Angeles County, California",5029.0,3976.0,62.0,79.06144362696361,1.2328494730562736
06037554301,4,3720,90.48,1.075268817204301,1400000US06037554301,"Census Tract 5543.01, Los Angeles County, California",3412.0,2146.0,529.0,62.895662368112546,15.504103165298943
06037900703,4,3729,60.28,1.0726736390453204,1400000US06037900703,"Census Tract 9007.03, Los Angeles County, California",4897.0,1518.0,1792.0,30.99857055340004,36.593832958954465
06037185320,3,2806,90.81,1.069137562366358,1400000US06037185320,"Census Tract 1853.20, Los Angeles County, California",2957.0,2490.0,19.0,84.20696652012174,0.6425431180250254
06037670603,2,1872,56.04,1.0683760683760686,1400000US06037670603,"Census Tract 6706.03, Los Angeles County, California",1978.0,153.0,16.0,7.735085945399393,0.8088978766430739
06037910706,7,6553,92.48,1.0682130321989927,1400000US06037910706,"Census Tract 9107.06, Los Angeles County, California",6170.0,4400.0,1008.0,71.3128038897893,16.33711507293355
06037910208,7,6556,73.04999999999998,1.0677242220866383,,,,,,,
06037131020,6,5625,81.18999999999998,1.0666666666666667,,,,,,,
06037702801,6,5629,55.05,1.0659086871558003,1400000US06037702801,"Census Tract 7028.01, Los Angeles County, California",4782.0,1290.0,208.0,26.97616060225847,4.349644500209117
06037222002,5,4696,96.54,1.0647359454855196,1400000US06037222002,"Census Tract 2220.02, Los Angeles County, California",5072.0,3612.0,1221.0,71.21451104100946,24.073343848580443
06037900504,8,7557,75.31,1.0586211459573904,1400000US06037900504,"Census Tract 9005.04, Los Angeles County, California",6696.0,3356.0,1523.0,50.11947431302271,22.744922341696537
06037121020,4,3781,67.31,1.0579211848717271,1400000US06037121020,"Census Tract 1210.20, Los Angeles County, California",3701.0,2313.0,79.0,62.496622534450154,2.1345582275060795
06037910813,4,3782,28.53,1.0576414595452142,,,,,,,
06037800104,4,3795,21.53,1.054018445322793,1400000US06037800104,"Census Tract 8001.04, Los Angeles County, California",3764.0,359.0,43.0,9.537725823591924,1.1424017003188096
06037602106,6,5693,87.88,1.0539258738802038,1400000US06037602106,"Census Tract 6021.06, Los Angeles County, California",6067.0,3417.0,1127.0,56.321081259271466,18.575902422943795
06037401704,6,5733,76.31,1.0465724751439038,,,,,,,
06037113422,7,6699,76.93999999999998,1.0449320794148382,,,,,,,
06037131800,6,5750,73.48,1.0434782608695652,,,,,,,
06037239501,4,3835,98.24,1.0430247718383312,1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",3533.0,2605.0,879.0,73.73337107274271,24.87970563260685
06037577605,5,4799,31.26,1.0418837257762035,1400000US06037577605,"Census Tract 5776.05, Los Angeles County, California",4301.0,564.0,107.0,13.113229481515926,2.487793536386887
06037900608,4,3845,77.08,1.0403120936280883,1400000US06037900608,"Census Tract 9006.08, Los Angeles County, California",3738.0,2149.0,801.0,57.490636704119844,21.428571428571427
06037910810,3,2886,41.13,1.0395010395010396,1400000US06037910810,"Census Tract 9108.10, Los Angeles County, California",2573.0,426.0,219.0,16.556548775748155,8.511465215701516
06037106510,6,5791,81.25,1.0360904852357105,1400000US06037106510,"Census Tract 1065.10, Los Angeles County, California",6133.0,3742.0,209.0,61.0141855535627,3.4077939018424916
06037213100,3,2902,91.18,1.0337698139214335,1400000US06037213100,"Census Tract 2131, Los Angeles County, California",3089.0,881.0,430.0,28.520556814503074,13.920362576885722
06037543202,5,4843,99.05,1.0324179227751393,,,,,,,
06037901205,12,11642,44.89,1.0307507301151004,,,,,,,
06037434004,3,2912,97.34,1.0302197802197803,1400000US06037434004,"Census Tract 4340.04, Los Angeles County, California",3037.0,2434.0,36.0,80.14487981560751,1.1853803095159698
06037120105,3,2912,92.99,1.0302197802197803,1400000US06037120105,"Census Tract 1201.05, Los Angeles County, California",2694.0,2066.0,31.0,76.68893838158871,1.1507052709725316
06037910504,5,4857,88.01,1.0294420424130122,1400000US06037910504,"Census Tract 9105.04, Los Angeles County, California",3951.0,2509.0,723.0,63.50291065553024,18.29916476841306
06037620102,4,3888,32.36,1.02880658436214,1400000US06037620102,"Census Tract 6201.02, Los Angeles County, California",3527.0,599.0,40.0,16.983271902466683,1.1341083073433513
06037119003,4,3893,95.61,1.0274852298998203,1400000US06037119003,"Census Tract 1190.03, Los Angeles County, California",4425.0,3843.0,173.0,86.84745762711864,3.9096045197740112
06037137201,6,5842,45.45,1.0270455323519343,,,,,,,
06037401102,3,2921,48.37,1.0270455323519343,1400000US06037401102,"Census Tract 4011.02, Los Angeles County, California",4037.0,1600.0,35.0,39.633391132028734,0.8669804310131285
06037501400,4,3895,89.53,1.0269576379974326,1400000US06037501400,"Census Tract 5014, Los Angeles County, California",3430.0,2728.0,68.0,79.533527696793,1.9825072886297375
06037108201,6,5846,62.37,1.0263427984946971,,,,,,,
06037482101,5,4881,96.14,1.0243802499487809,1400000US06037482101,"Census Tract 4821.01, Los Angeles County, California",4574.0,1168.0,13.0,25.535636204634894,0.28421512898994317
06037217102,3,2930,62.63,1.023890784982935,1400000US06037217102,"Census Tract 2171.02, Los Angeles County, California",2658.0,349.0,613.0,13.130173062452972,23.06245297215952
06037407702,7,6837,94.91,1.0238408658768465,1400000US06037407702,"Census Tract 4077.02, Los Angeles County, California",6940.0,5039.0,179.0,72.60806916426513,2.5792507204610953
06037533201,3,2940,97.76,1.0204081632653061,1400000US06037533201,"Census Tract 5332.01, Los Angeles County, California",2709.0,2709.0,0.0,100.0,0.0
06037531902,4,3934,96.37,1.0167768174885612,1400000US06037531902,"Census Tract 5319.02, Los Angeles County, California",4325.0,4178.0,0.0,96.60115606936415,0.0
06037134001,4,3941,93.88,1.0149708195889369,1400000US06037134001,"Census Tract 1340.01, Los Angeles County, California",3623.0,2615.0,74.0,72.17775324316864,2.0425062103229368
06037550902,6,5914,86.22,1.0145417653026716,1400000US06037550902,"Census Tract 5509.02, Los Angeles County, California",5350.0,3634.0,62.0,67.92523364485982,1.1588785046728973
06037920045,5,4932,42.4,1.013787510137875,1400000US06037920045,"Census Tract 9200.45, Los Angeles County, California",4404.0,962.0,155.0,21.84377838328792,3.51952770208901
06037571704,4,3947,91.82,1.0134279199391945,1400000US06037571704,"Census Tract 5717.04, Los Angeles County, California",4026.0,2594.0,750.0,64.43119721808246,18.628912071535023
06037481103,5,4939,95.28,1.0123506782749545,1400000US06037481103,"Census Tract 4811.03, Los Angeles County, California",5365.0,1778.0,22.0,33.140726933830386,0.41006523765144454
06037273502,3,2964,24.97,1.0121457489878543,1400000US06037273502,"Census Tract 2735.02, Los Angeles County, California",2792.0,296.0,137.0,10.601719197707736,4.906876790830945
06037242700,6,5932,99.02,1.0114632501685772,1400000US06037242700,"Census Tract 2427, Los Angeles County, California",5756.0,4355.0,1289.0,75.66018068102849,22.39402362751911
06037543602,8,7920,86.62,1.0101010101010102,,,,,,,
06037602103,7,6931,89.26999999999998,1.0099552734093205,1400000US06037602103,"Census Tract 6021.03, Los Angeles County, California",5574.0,3811.0,1340.0,68.37100825260136,24.040186580552568
06037232110,3,2979,99.63,1.0070493454179255,1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",2920.0,2593.0,282.0,88.8013698630137,9.657534246575343
06037432401,4,3978,94.04,1.0055304172951232,1400000US06037432401,"Census Tract 4324.01, Los Angeles County, California",3970.0,2441.0,6.0,61.486146095717885,0.15113350125944583
06037185102,3,2990,49.63,1.0033444816053512,1400000US06037185102,"Census Tract 1851.02, Los Angeles County, California",3459.0,1096.0,77.0,31.6854582249205,2.2260769008383927
06037531602,5,4985,98.4,1.0030090270812437,1400000US06037531602,"Census Tract 5316.02, Los Angeles County, California",4246.0,4141.0,15.0,97.52708431464909,0.35327366933584553
06037531604,4,3989,98.47,1.002757583354224,1400000US06037531604,"Census Tract 5316.04, Los Angeles County, California",3343.0,3316.0,0.0,99.19234220759796,0.0
06037920322,3,2998,36.76,1.0006671114076051,1400000US06037920322,"Census Tract 9203.22, Los Angeles County, California",2646.0,634.0,26.0,23.960695389266817,0.9826152683295541
06037402101,5,4998,93.93,1.0004001600640255,1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",5206.0,4019.0,391.0,77.19938532462544,7.510564733000384
06037553702,5,5017,98.52,0.9966115208291809,1400000US06037553702,"Census Tract 5537.02, Los Angeles County, California",4600.0,4215.0,283.0,91.63043478260869,6.152173913043478
06037400801,7,7039,55.09,0.9944594402614008,1400000US06037400801,"Census Tract 4008.01, Los Angeles County, California",6825.0,2104.0,159.0,30.82783882783883,2.3296703296703294
06037406702,7,7040,84.59,0.9943181818181818,1400000US06037406702,"Census Tract 4067.02, Los Angeles County, California",6259.0,3274.0,194.0,52.308675507269534,3.099536667199233
06037920023,3,3021,65.57,0.9930486593843098,,,,,,,
06037302104,4,4028,56.47,0.9930486593843098,1400000US06037302104,"Census Tract 3021.04, Los Angeles County, California",3679.0,904.0,142.0,24.571894536558847,3.8597444957868987
06037502401,5,5041,94.74,0.9918666931164452,1400000US06037502401,"Census Tract 5024.01, Los Angeles County, California",5059.0,4357.0,141.0,86.12373986953943,2.787112077485669
06037216300,5,5053,36.99,0.9895111814763506,,,,,,,
06037405101,5,5057,91.6,0.9887284951552303,1400000US06037405101,"Census Tract 4051.01, Los Angeles County, California",5843.0,4054.0,54.0,69.38216669519083,0.924182782817046
06037139502,3,3036,27.6,0.9881422924901185,1400000US06037139502,"Census Tract 1395.02, Los Angeles County, California",3004.0,381.0,23.0,12.683089214380825,0.7656458055925432
06037541400,7,7085,99.45,0.9880028228652082,,,,,,,
06037433803,3,3037,97.1,0.9878169245966415,1400000US06037433803,"Census Tract 4338.03, Los Angeles County, California",3363.0,2626.0,34.0,78.08504311626524,1.0110020814748737
06037570203,4,4051,95.16,0.9874105159219946,1400000US06037570203,"Census Tract 5702.03, Los Angeles County, California",4069.0,3040.0,704.0,74.71123126075203,17.301548291963627
06037240600,5,5075,99.82,0.9852216748768472,1400000US06037240600,"Census Tract 2406, Los Angeles County, California",5911.0,3866.0,1593.0,65.40348502791406,26.949754694637118
06037554700,5,5078,94.71,0.9846396218983853,1400000US06037554700,"Census Tract 5547, Los Angeles County, California",4112.0,3072.0,44.0,74.70817120622569,1.0700389105058365
06037408212,5,5078,84.62,0.9846396218983853,1400000US06037408212,"Census Tract 4082.12, Los Angeles County, California",4985.0,1602.0,123.0,32.136409227683046,2.4674022066198598
06037400302,3,3047,60.49,0.9845749917952085,,,,,,,
06037408301,6,6101,94.27,0.983445336830028,1400000US06037408301,"Census Tract 4083.01, Los Angeles County, California",6319.0,5354.0,29.0,84.72859629688242,0.45893337553410346
06037103402,4,4075,41.64,0.98159509202454,1400000US06037103402,"Census Tract 1034.02, Los Angeles County, California",3795.0,803.0,80.0,21.15942028985507,2.1080368906455864
06037603007,4,4080,94.98,0.9803921568627451,1400000US06037603007,"Census Tract 6030.07, Los Angeles County, California",3748.0,1986.0,1091.0,52.988260405549624,29.108858057630737
06037300501,3,3065,45.45,0.9787928221859706,1400000US06037300501,"Census Tract 3005.01, Los Angeles County, California",3039.0,563.0,0.0,18.525830865416253,0.0
06037111302,5,5110,49.73,0.9784735812133072,1400000US06037111302,"Census Tract 1113.02, Los Angeles County, California",5253.0,1326.0,442.0,25.24271844660194,8.414239482200648
06037571200,8,8179,56.02,0.9781146839466927,,,,,,,
06037651001,6,6146,64.55,0.9762447120078099,1400000US06037651001,"Census Tract 6510.01, Los Angeles County, California",5242.0,1700.0,51.0,32.43037008775276,0.972911102632583
06037542601,3,3076,98.76,0.9752925877763329,1400000US06037542601,"Census Tract 5426.01, Los Angeles County, California",3539.0,2921.0,577.0,82.53743995478949,16.3040406894603
06037535603,4,4111,98.93,0.9729992702505473,1400000US06037535603,"Census Tract 5356.03, Los Angeles County, California",3901.0,3786.0,97.0,97.05203793899,2.4865419123301717
06037106406,6,6173,79.98,0.9719747286570549,1400000US06037106406,"Census Tract 1064.06, Los Angeles County, California",6288.0,4367.0,70.0,69.44974554707379,1.11323155216285
06037534802,3,3090,98.37,0.970873786407767,1400000US06037534802,"Census Tract 5348.02, Los Angeles County, California",2464.0,2410.0,11.0,97.80844155844156,0.4464285714285714
06037502500,4,4124,92.32,0.9699321047526673,1400000US06037502500,"Census Tract 5025, Los Angeles County, California",4166.0,3932.0,0.0,94.3831012962074,0.0
06037123410,4,4125,64.78,0.9696969696969697,1400000US06037123410,"Census Tract 1234.10, Los Angeles County, California",3861.0,1401.0,130.0,36.28593628593629,3.3670033670033668
06037311600,7,7224,43.27,0.9689922480620154,,,,,,,
06037106112,6,6201,84.01999999999998,0.9675858732462506,1400000US06037106112,"Census Tract 1061.12, Los Angeles County, California",5214.0,3558.0,204.0,68.23935558112774,3.9125431530494823
06037234901,3,3103,98.2,0.9668063164679342,1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",3315.0,1211.0,1996.0,36.53092006033182,60.211161387631975
06037430902,5,5175,72.08,0.966183574879227,1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",4725.0,2058.0,249.0,43.55555555555555,5.26984126984127
06037127104,4,4140,65.99,0.966183574879227,1400000US06037127104,"Census Tract 1271.04, Los Angeles County, California",4183.0,2448.0,76.0,58.52259144154913,1.8168778388716234
06037237101,4,4144,98.94,0.9652509652509653,1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",4099.0,2980.0,975.0,72.70065869724323,23.78628933886314
06037302102,6,6221,37.26,0.9644751647645072,1400000US06037302102,"Census Tract 3021.02, Los Angeles County, California",6413.0,1552.0,154.0,24.20084203960705,2.401372212692967
06037401705,3,3112,50.03,0.9640102827763496,1400000US06037401705,"Census Tract 4017.05, Los Angeles County, California",2867.0,884.0,180.0,30.833623997209624,6.2783397279386115
06037576700,4,4153,39.72,0.963159162051529,1400000US06037576700,"Census Tract 5767, Los Angeles County, California",4015.0,845.0,242.0,21.046077210460773,6.027397260273973
06037204410,2,2077,99.81,0.9629272989889263,1400000US06037204410,"Census Tract 2044.10, Los Angeles County, California",2791.0,2679.0,5.0,95.98710139734862,0.17914725904693657
06037143500,5,5197,28.55,0.9620935154897057,1400000US06037143500,"Census Tract 1435, Los Angeles County, California",5633.0,640.0,282.0,11.361619030711877,5.0062133854074204
06037403321,6,6239,76.79,0.9616925789389325,1400000US06037403321,"Census Tract 4033.21, Los Angeles County, California",5715.0,1401.0,120.0,24.514435695538058,2.099737532808399
06037431001,7,7279,65.02,0.9616705591427394,,,,,,,
06037134002,4,4160,79.98,0.9615384615384616,1400000US06037134002,"Census Tract 1340.02, Los Angeles County, California",3849.0,2050.0,193.0,53.26058716549753,5.01428942582489
06037241002,4,4184,99.93,0.9560229445506692,1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",3950.0,2307.0,1454.0,58.405063291139236,36.81012658227848
06037407701,5,5253,97.64,0.9518370454978108,1400000US06037407701,"Census Tract 4077.01, Los Angeles County, California",4051.0,3082.0,18.0,76.07998025178968,0.4443347321648976
06037187300,3,3152,45.88,0.9517766497461929,1400000US06037187300,"Census Tract 1873, Los Angeles County, California",3715.0,831.0,34.0,22.36877523553163,0.9152086137281292
06037603600,4,4208,71.86,0.9505703422053232,1400000US06037603600,"Census Tract 6036, Los Angeles County, California",4416.0,1612.0,263.0,36.5036231884058,5.955615942028985
06037541802,5,5293,99.13,0.9446438692612885,1400000US06037541802,"Census Tract 5418.02, Los Angeles County, California",5713.0,4506.0,1014.0,78.87274636793279,17.748993523542797
06037269601,3,3184,81.68,0.9422110552763818,1400000US06037269601,"Census Tract 2696.01, Los Angeles County, California",3440.0,1831.0,839.0,53.22674418604652,24.38953488372093
06037276604,4,4249,47.21,0.9413979759943516,,,,,,,
06037189102,3,3196,36.42,0.9386733416770964,1400000US06037189102,"Census Tract 1891.02, Los Angeles County, California",3960.0,586.0,24.0,14.7979797979798,0.6060606060606061
06037701702,3,3200,49.66,0.9375,1400000US06037701702,"Census Tract 7017.02, Los Angeles County, California",3201.0,622.0,420.0,19.431427678850362,13.120899718837864
06037124500,3,3201,40.99,0.9372071227741331,1400000US06037124500,"Census Tract 1245, Los Angeles County, California",2807.0,376.0,67.0,13.395083719273245,2.386889918061988
06037217002,5,5360,39.25,0.9328358208955224,1400000US06037217002,"Census Tract 2170.02, Los Angeles County, California",4611.0,579.0,92.0,12.556929082628496,1.9952288006939927
06037403318,6,6450,73.7,0.930232558139535,1400000US06037403318,"Census Tract 4033.18, Los Angeles County, California",5938.0,1801.0,548.0,30.33007746716066,9.228696530818457
06037800203,5,5375,21.67,0.930232558139535,,,,,,,
06037402402,6,6454,85.01999999999998,0.9296560272699101,,,,,,,
06037542502,4,4310,98.77,0.9280742459396751,1400000US06037542502,"Census Tract 5425.02, Los Angeles County, California",5481.0,3520.0,1759.0,64.22185732530559,32.09268381682175
06037910209,4,4313,50.2,0.9274287039183863,,,,,,,
06037576904,3,3239,69.14,0.9262117937635072,1400000US06037576904,"Census Tract 5769.04, Los Angeles County, California",3050.0,1331.0,491.0,43.63934426229508,16.098360655737707
06037119800,6,6479,93.52,0.9260688377836086,,,,,,,
06037433200,6,6482,94.21,0.9256402344955261,1400000US06037433200,"Census Tract 4332, Los Angeles County, California",6092.0,3629.0,46.0,59.56992777413001,0.7550886408404465
06037301601,6,6492,32.99,0.9242144177449169,1400000US06037301601,"Census Tract 3016.01, Los Angeles County, California",5657.0,1548.0,176.0,27.364327382004593,3.1111896765069824
06037502902,4,4331,92.22,0.9235742322789194,,,,,,,
06037141304,3,3257,28.82,0.92109303039607,1400000US06037141304,"Census Tract 1413.04, Los Angeles County, California",3185.0,245.0,116.0,7.6923076923076925,3.642072213500785
06037535702,5,5429,94.9,0.9209799226376865,1400000US06037535702,"Census Tract 5357.02, Los Angeles County, California",5854.0,5653.0,0.0,96.56645029039973,0.0
06037123303,3,3266,66.69,0.9185548071034905,1400000US06037123303,"Census Tract 1233.03, Los Angeles County, California",2860.0,1638.0,40.0,57.27272727272727,1.3986013986013985
06037218702,2,2178,97.89,0.9182736455463728,1400000US06037218702,"Census Tract 2187.02, Los Angeles County, California",2232.0,1106.0,810.0,49.551971326164875,36.29032258064516
06037620602,5,5459,43.01,0.9159186664224216,1400000US06037620602,"Census Tract 6206.02, Los Angeles County, California",5224.0,1086.0,0.0,20.788667687595712,0.0
06037402002,4,4369,55.18,0.9155413138017853,1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",3997.0,1263.0,197.0,31.5986990242682,4.928696522391794
06037701802,4,4378,55.79,0.9136592051164916,1400000US06037701802,"Census Tract 7018.02, Los Angeles County, California",4999.0,2161.0,261.0,43.22864572914583,5.221044208841769
06037400205,3,3284,47.72,0.9135200974421437,1400000US06037400205,"Census Tract 4002.05, Los Angeles County, California",2536.0,358.0,208.0,14.11671924290221,8.201892744479496
06037480400,5,5482,76.36,0.9120758847136082,1400000US06037480400,"Census Tract 4804, Los Angeles County, California",5446.0,1753.0,174.0,32.18876239441792,3.1950055086301874
06037293201,6,6594,84.51999999999998,0.9099181073703367,,,,,,,
06037543607,5,5502,92.77,0.9087604507451835,1400000US06037543607,"Census Tract 5436.07, Los Angeles County, California",5112.0,1801.0,293.0,35.23082942097027,5.731611893583724
06037301100,6,6607,28.44,0.9081277433025579,1400000US06037301100,"Census Tract 3011, Los Angeles County, California",7313.0,848.0,104.0,11.595788322166007,1.4221249829071516
06037462600,2,2203,34.82,0.9078529278256923,1400000US06037462600,"Census Tract 4626, Los Angeles County, California",2286.0,602.0,91.0,26.334208223972006,3.9807524059492563
06037532303,4,4407,96.66,0.9076469253460404,1400000US06037532303,"Census Tract 5323.03, Los Angeles County, California",4660.0,4530.0,12.0,97.21030042918454,0.2575107296137339
06037480101,4,4412,84.11,0.9066183136899365,1400000US06037480101,"Census Tract 4801.01, Los Angeles County, California",3996.0,367.0,4.0,9.184184184184184,0.10010010010010009
06037276102,3,3310,77.28,0.9063444108761329,1400000US06037276102,"Census Tract 2761.02, Los Angeles County, California",3010.0,931.0,856.0,30.930232558139537,28.43853820598007
06037543502,4,4424,81.56999999999998,0.9041591320072332,1400000US06037543502,"Census Tract 5435.02, Los Angeles County, California",4790.0,2633.0,130.0,54.9686847599165,2.7139874739039667
06037275313,3,3321,40.74,0.9033423667570009,1400000US06037275313,"Census Tract 2753.13, Los Angeles County, California",3196.0,616.0,39.0,19.27409261576971,1.2202753441802252
06037111303,4,4429,62.36,0.9031384059607135,1400000US06037111303,"Census Tract 1113.03, Los Angeles County, California",4835.0,1319.0,66.0,27.280248190279217,1.3650465356773527
06037183620,3,3325,78.74,0.9022556390977444,1400000US06037183620,"Census Tract 1836.20, Los Angeles County, California",3038.0,1902.0,67.0,62.606978275181035,2.205398288347597
06037432601,6,6652,95.1,0.9019843656043296,1400000US06037432601,"Census Tract 4326.01, Los Angeles County, California",7280.0,4013.0,268.0,55.12362637362638,3.6813186813186816
