activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300RDSL2X3NXE5U60,35614,NY,36005,36005038200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,32,1,1,2,2,175000.0,43.167,,,2,,,,,,,,,1,2,2,2,405000,1,1,3,5,1,,56.0,,9,10,2.0,,,,,5.0,,,,,1,4,3.0,,,,,8.0,,,,,1,4,1,5,1,4,>74,8888,Yes,,2,1,6,,,,,10,,,,2666,97.15,78000,72,421,785,64
2018,549300U4FBW37LFHW771,35614,NY,36005,36005027401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,2,2,175000.0,26.859,5.316,,3,,,,,,,,,2,2,2,2,655000,1,1,3,5,1,,0.0,,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,4576,13.66,78000,124,1086,1821,58
2018,5493003X6Y6JGJKHPA25,35614,NY,36005,36005022200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,31,1,1,2,2,195000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,0.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3414,95.93,78000,57,161,483,76
2018,549300U4FBW37LFHW771,35614,NY,36005,36005015100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,31,1,1,2,2,195000.0,43.529,4.404,,3,,,,,,,,,2,2,2,1,445000,1,1,3,5,1,,0.0,,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5458,98.66,78000,52,207,764,76
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005013500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,32,1,1,1,2,205000.0,,5.541,,3,,,,,,,,13,2,2,2,2,455000,1,1,3,5,1,,20.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3908,98.69,78000,43,155,369,66
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005044400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,32,1,1,1,2,205000.0,,5.51,,3,,,,,,,,13,2,2,2,2,435000,1,1,3,5,1,,39.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3576,96.81,78000,102,689,1252,68
2018,549300U4FBW37LFHW771,35614,NY,36005,36005012101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,2,2,205000.0,30.66,5.827,,3,,,,,,,,,2,2,2,2,665000,1,1,3,5,1,,0.0,,2,10,1.0,12.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3057,96.57,78000,37,141,419,72
2018,549300QUX3LK82LO3013,35614,NY,36005,36005039100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,8,2,2,31,1,1,1,2,205000.0,,5.397,,3,,,,,,,,12,2,2,2,2,465000,1,1,3,5,2,,44.0,,9,9,1.0,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6808,84.45999999999998,78000,42,164,669,76
2018,549300TINI6CL78UD591,35614,NY,36005,36005031400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,205000.0,,5.075,,3,,,,,,,,,2,2,2,2,615000,1,1,3,5,2,,7.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2300,52.0,78000,130,509,679,65
2018,549300QUX3LK82LO3013,35614,NY,36005,36005007000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,8,2,2,2,1,1,1,2,215000.0,,5.601,,3,,,,,,,,12,2,2,2,2,475000,1,1,3,5,1,,7.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,21.0,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,4568,97.75,78000,48,212,1112,64
2018,549300TINI6CL78UD591,35614,NY,36005,36005030000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,215000.0,,5.94,,3,,,,,,,,,2,2,2,2,815000,1,1,3,5,1,,8.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5801,67.32,78000,111,667,1503,62
2018,549300QUX3LK82LO3013,35614,NY,36005,36005035000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,8,2,2,31,1,1,1,2,225000.0,,5.274,,3,,,,,,,,12,2,2,2,2,555000,1,1,3,5,1,,42.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,1781,97.02,78000,84,318,660,62
2018,549300TINI6CL78UD591,35614,NY,36005,36005033800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,225000.0,,4.201,,3,,,,,,,,,2,2,2,2,415000,1,1,3,5,1,,51.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4247,94.89,78000,60,202,618,68
2018,549300RDSL2X3NXE5U60,35614,NY,36005,36005027700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,32,1,1,2,2,225000.0,35.859,,,2,,,,,,,,,1,2,2,2,625000,1,1,3,5,1,,18.0,,9,10,2.0,,,,,5.0,,,,,1,4,3.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,8888,Yes,,2,1,6,,,,,10,,,,5892,92.84,78000,59,286,358,76
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005040501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,1,1,2,225000.0,,5.527,,3,,,,,,,,13,2,2,2,2,595000,1,1,3,5,2,,31.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,4416,95.79,78000,50,111,267,76
2018,549300U4FBW37LFHW771,35614,NY,36005,36005038000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,31,1,1,2,2,245000.0,46.632,5.06,,3,,,,,,,,,2,2,2,2,535000,1,1,3,5,1,,0.0,,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4755,98.17,78000,33,426,905,55
2018,549300QUX3LK82LO3013,35614,NY,36005,36005044400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,8,2,2,31,1,1,1,2,245000.0,,4.746,,3,,,,,,,,12,2,2,2,2,445000,1,1,3,5,2,,45.0,,9,9,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,2,5,3,4,>74,9999,Yes,,2,2,6,,,,,10,,,,3576,96.81,78000,102,689,1252,68
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005013200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,32,1,1,1,2,255000.0,,5.731,,3,,,,,,,,13,2,2,2,2,685000,1,1,3,5,1,,56.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,7426,68.7,78000,146,1594,2320,53
2018,549300U4FBW37LFHW771,35614,NY,36005,36005023800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,2,2,255000.0,42.923,5.313,,3,,,,,,,,,2,2,2,2,585000,1,1,3,5,1,,0.0,,2,10,1.0,12.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2567,83.25,78000,67,201,820,76
2018,549300S5YL3OH0IVCS62,35614,NY,36005,36005044200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,255000.0,,5.63,,3,,,,,,,,12,2,2,2,2,475000,1,1,3,5,2,,33.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4071,93.34,78000,70,455,917,76
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005031400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,265000.0,,5.247,,3,,,,,,,,13,2,2,2,2,585000,1,1,3,5,1,,34.0,,9,10,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,2,5,3,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2300,52.0,78000,130,509,679,65
2018,549300WH9FMXOC63ZV77,35614,NY,36005,36005037300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,1,71,2,2,31,1,1,1,2,265000.0,,5.26,,3,,,,,,,,13,2,2,2,2,535000,1,1,3,5,2,,28.0,,9,10,4.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,2,5,3,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5463,97.93,78000,39,382,664,72
2018,549300TCY9QY8BRDQJ12,35614,NY,36005,36005035600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,32,1,1,2,2,265000.0,,4.99,,3,,,,,,,,,2,2,2,2,495000,1,1,3,5,2,,17.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2367,97.08,78000,95,444,676,58
2018,549300TINI6CL78UD591,35614,NY,36005,36005030000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,275000.0,,4.785,,3,,,,,,,,,2,2,2,2,615000,1,1,3,5,1,,8.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5801,67.32,78000,111,667,1503,62
2018,5493005XCKCOIX4JMI33,35614,NY,36005,36005036800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,1,2,2,275000.0,45.06,4.81,,3,,,,,,,,,2,2,2,2,615000,1,1,3,5,2,,21.0,>60%,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2186,97.9,78000,81,272,607,59
2018,549300EHC6INE5XY6I44,35614,NY,36005,36005008300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,2,31,1,1,2,2,295000.0,,5.06,,3,,,,,,,,,2,2,2,1,645000,1,1,3,5,2,,35.0,,9,10,1.0,12.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6882,99.64,78000,42,233,562,76
2018,549300TINI6CL78UD591,35614,NY,36005,36005024400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,305000.0,,3.563,,3,,,,,,,,,2,2,2,2,605000,1,1,3,5,2,,39.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,2551,64.92,78000,97,315,638,66
2018,549300TCY9QY8BRDQJ12,35614,NY,36005,36005032400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,4,1,1,1,2,315000.0,,4.939,,3,,,,,,,,13,2,2,2,2,525000,1,1,3,5,2,,22.0,,9,10,1.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,1,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2954,90.18,78000,41,88,335,63
2018,549300QUX3LK82LO3013,35614,NY,36005,36005022200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,335000.0,,4.82,,3,,,,,,,,12,2,2,2,2,675000,1,1,3,5,2,,24.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,3414,95.93,78000,57,161,483,76
2018,549300QUX3LK82LO3013,35614,NY,36005,36005008300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,8,2,2,31,1,1,1,2,405000.0,,5.122,,3,,,,,,,,12,2,2,2,2,635000,1,1,3,5,2,,24.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,6882,99.64,78000,42,233,562,76
2018,549300TCY9QY8BRDQJ12,35614,NY,36005,36005000200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,9,2,2,31,1,1,2,2,435000.0,,4.99,,3,,,,,,,,,2,2,2,2,675000,1,1,3,5,3,,19.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,5.0,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5403,97.67,78000,104,696,1442,57
2018,549300TINI6CL78UD591,35614,NY,36005,36005035800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,2,2,2,31,1,1,1,2,95000.0,,5.504,,3,,,,,,,,,2,2,2,2,645000,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7558,98.85,78000,109,1395,2286,56
2018,549300U4FBW37LFHW771,35614,NY,36005,36005000200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,2,2,95000.0,34.426,5.77,,3,,,,,,,,,2,2,2,2,265000,1,1,3,5,1,,0.0,,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5403,97.67,78000,104,696,1442,57
2018,549300U4FBW37LFHW771,35614,NY,36005,36005038301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,2,2,95000.0,24.18,5.313,,3,,,,,,,,,2,2,2,2,415000,1,1,3,5,1,,0.0,,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4356,98.21,78000,39,18,184,76
2018,549300TINI6CL78UD591,35614,NY,36047,36047065600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,105000.0,,4.03,,3,,,,,,,,,2,2,2,2,565000,1,1,3,5,1,,7.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1827,22.22,78000,134,595,648,76
2018,549300TINI6CL78UD591,35614,NY,36047,36047083800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,125000.0,,5.192,,3,,,,,,,,,2,2,2,2,625000,1,1,3,5,1,,36.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,2407,94.31,78000,112,584,778,76
2018,549300TINI6CL78UD591,35614,NY,36047,36047063200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,125000.0,,5.738,,3,,,,,,,,,2,2,2,2,795000,1,1,3,5,1,,18.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1458,16.94,78000,95,469,354,58
2018,549300TINI6CL78UD591,35614,NY,36047,36047116400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,135000.0,,5.005,,3,,,,,,,,,2,2,2,2,435000,1,1,3,5,1,,12.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3104,98.9,78000,58,359,895,40
2018,549300U4FBW37LFHW771,35614,NY,36047,36047061600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,2,2,135000.0,20.958,4.666,,3,,,,,,,,,2,2,2,2,655000,1,1,3,5,1,,0.0,,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1572,6.17,78000,170,453,580,69
2018,549300U4FBW37LFHW771,35614,NY,36047,36047110400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,31,1,1,2,2,135000.0,22.8,6.144,,3,,,,,,,,,2,2,2,2,595000,1,1,3,5,1,,0.0,,3,10,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4948,98.44,78000,90,476,1191,59
