activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071009711,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,145000.0,,5.06,,2,,,,,,,,,2,2,2,2,225000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,9718,37.32,65800,125,2344,3318,23
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071002304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,195000.0,,4.99,,2,,,,,,,,,2,2,2,2,315000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,20089,76.20999999999998,65800,153,3679,4907,13
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071000820,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,345000.0,,4.99,,2,,,,,,,,,2,2,2,2,545000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3965,41.44,65800,191,1301,1392,38
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071010424,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,165000.0,,5.06,,2,,,,,,,,,2,2,2,2,265000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,1633,11.33,65800,0,617,1812,43
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071000813,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,265000.0,,5.06,,2,,,,,,,,,2,2,2,2,425000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3529,33.92,65800,163,1102,1323,0
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071011401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,225000.0,,5.06,,2,,,,,,,,,2,2,2,2,365000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4813,27.16,65800,81,845,4638,41
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071010424,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,255000.0,,4.75,,2,,,,,,,,,2,2,2,2,375000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,1633,11.33,65800,0,617,1812,43
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071009711,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,185000.0,,5.06,,2,,,,,,,,,2,2,2,2,265000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,9718,37.32,65800,125,2344,3318,23
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071008500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,385000.0,,4.5,,2,,,,,,,,,2,2,2,2,575000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,8350,24.99,65800,214,2532,3193,45
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071009201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,95000.0,,5.06,,2,,,,,,,,,2,2,2,2,155000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4442,17.67,65800,91,1108,2741,39
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071002602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,145000.0,,5.06,,2,,,,,,,,,2,2,2,2,235000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7827,92.12,65800,108,1318,1806,30
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071001305,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,115000.0,,5.06,,2,,,,,,,,,2,2,2,2,185000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4828,91.74,65800,64,693,1211,48
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071009707,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,175000.0,,4.75,,2,,,,,,,,,2,2,2,2,245000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6044,37.03,65800,93,2163,3284,14
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071010017,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,155000.0,,5.06,,2,,,,,,,,,2,2,2,2,255000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,14917,62.57,65800,117,3093,4540,13
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071002014,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,315000.0,,4.25,,2,,,,,,,,,2,2,2,2,465000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4788,44.11,65800,199,1439,1524,39
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071002014,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,285000.0,,4.25,,2,,,,,,,,,2,2,2,2,395000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4788,44.11,65800,199,1439,1524,39
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071010700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,125000.0,,4.99,,2,,,,,,,,,2,2,2,2,185000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4000,34.63,65800,59,835,1844,45
2018,5Z1UQ1CWY0DQ3KJWDQ07,40140,CA,06071,06071008402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,175000.0,,4.75,,2,,,,,,,,,2,2,2,2,275000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6560,33.03,65800,145,1808,2248,36
2018,2549004XJQQPBYQSMT39,40140,CA,06071,06071003302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,2,2,285000.0,,4.5,,3,,,,,,,,,2,2,2,2,455000,1,1,3,5,1,,,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6233,82.18,65800,68,943,1527,39
2018,549300BX448ALT10FI43,40140,CA,06071,06071007901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,4,1,1,1,2,155000.0,,5.615,,3,,,,,,,,13,2,2,2,2,305000,1,1,3,5,1,,39.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,8126,46.07,65800,206,2297,2576,21
2018,549300BX448ALT10FI43,40140,CA,06071,06071002027,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,32,1,1,1,2,155000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,1,,81.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,5592,55.17,65800,91,1398,1828,35
2018,549300BX448ALT10FI43,40140,CA,06071,06071009911,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,4,1,1,1,2,145000.0,,5.663,,3,,,,,,,,13,2,2,2,2,255000,1,1,3,5,1,,29.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6783,78.42,65800,83,1251,1942,21
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071000820,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,365000.0,,4.923,,3,,,,,,,,12,2,2,2,2,555000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3965,41.44,65800,191,1301,1392,38
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071002014,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,235000.0,,4.406,,3,,,,,,,,12,2,2,2,2,505000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4788,44.11,65800,199,1439,1524,39
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071003801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,145000.0,,4.298,,3,,,,,,,,12,2,2,2,2,345000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4435,86.84999999999998,65800,105,798,1088,41
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071011600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,205000.0,,4.798,,3,,,,,,,,12,2,2,2,2,335000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,8051,29.66,65800,114,1908,3496,26
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071009904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,1,1,1,2,2,115000.0,,4.5,,3,,,,,,,,,2,2,2,2,225000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,11903,80.36,65800,62,1103,2530,25
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071007403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,215000.0,,5.51,,3,,,,,,,,12,2,2,2,2,305000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7569,78.89,65800,93,1291,1807,41
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071006700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,115000.0,,5.041,,3,,,,,,,,12,2,2,2,2,255000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4363,89.04,65800,65,523,1175,60
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071002027,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,195000.0,,4.497,,3,,,,,,,,12,2,2,2,2,425000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5592,55.17,65800,91,1398,1828,35
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071001707,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,195000.0,,5.163,,3,,,,,,,,12,2,2,2,2,425000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6151,85.34999999999998,65800,104,1142,1500,40
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071002027,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,175000.0,,5.708,,3,,,,,,,,12,2,2,2,2,315000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5592,55.17,65800,91,1398,1828,35
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071010423,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,115000.0,,4.583,,3,,,,,,,,12,2,2,2,2,215000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3590,22.14,65800,57,1233,2844,50
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071009708,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,65000.0,,5.016,,3,,,,,,,,12,2,2,2,2,155000,2,1,1,1,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4973,26.16,65800,79,1304,2342,31
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071002305,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,185000.0,,5.166,,3,,,,,,,,12,2,2,2,2,355000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,10611,87.76,65800,143,2216,2815,22
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071008704,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,325000.0,,4.885,,3,,,,,,,,12,2,2,2,2,605000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,8670,40.17,65800,96,2030,2892,38
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071003801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,165000.0,,4.397,,3,,,,,,,,12,2,2,2,2,345000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4435,86.84999999999998,65800,105,798,1088,41
2018,549300MEMWF0Y8H4PL17,40140,CA,06071,06071008301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,255000.0,,5.027,,3,,,,,,,,12,2,2,2,2,535000,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6362,32.66,65800,166,1080,1776,40
