geo_id,census_tract,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1169,878,291,75.10692899914457,24.893071000855432
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6736,5299,1123,78.66686460807601,16.671615201900238
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1425,878,100,61.6140350877193,7.017543859649122
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",5865,3501,2056,59.69309462915601,35.05541346973572
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7789,5327,2380,68.3913210938503,30.555912183849017
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",5421,4071,1189,75.09684560044272,21.933222652647114
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4401,2654,1466,60.3044762553965,33.310611224721654
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1854,1226,571,66.12729234088457,30.7982740021575
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",4757,3813,670,80.15556022703385,14.084507042253522
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4465,2949,1185,66.04703247480404,26.539753639417697
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",6291,4482,1613,71.24463519313305,25.63980289302178
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5858,4225,1594,72.12359166951178,27.210652099692727
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1879,1316,549,70.03725385843534,29.2176689728579
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",5142,2395,2578,46.57720731232983,50.136133800077786
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",5354,3721,1148,69.4994396712738,21.441912588718715
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2113,1506,349,71.27307146237577,16.516800757217226
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2635,1638,661,62.16318785578747,25.0853889943074
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1266,1127,103,89.02053712480253,8.135860979462874
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3985,672,3188,16.86323713927227,80.0
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",6995,5590,1170,79.91422444603288,16.72623302358828
1400000US36005006301,36005006301,"Census Tract 63.01, Bronx County, New York",4741,2848,866,60.07171482809534,18.266188567812698
1400000US36005006302,36005006302,"Census Tract 63.02, Bronx County, New York",0,0,0,,
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3949,2215,1209,56.09014940491264,30.615345657128383
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5394,3444,1483,63.84872080088988,27.493511308861695
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",6682,5379,1183,80.49985034420833,17.704280155642024
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3147,1685,556,53.54305687956784,17.667619955513185
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",7370,5054,1991,68.5753052917232,27.01492537313433
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4469,2159,903,48.310584023271424,20.205862609084807
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2877,1694,992,58.88077858880778,34.48036148766076
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",6448,2743,821,42.54032258064516,12.732630272952852
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",4229,2990,1126,70.7022936864507,26.625679829746986
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3494,2346,921,67.14367487120778,26.359473382942188
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",6345,4454,1802,70.19700551615445,28.400315208825848
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5136,3057,1189,59.521028037383175,23.15031152647975
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",2037,1602,345,78.64506627393226,16.936671575846834
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",7160,4146,2011,57.9050279329609,28.086592178770946
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6795,4586,2011,67.49080206033848,29.595290654893304
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",5948,4764,1032,80.0941492938803,17.350369872225958
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",3017,1783,728,59.09844216108717,24.129930394431554
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5416,3880,1286,71.63958641063516,23.744460856720828
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3757,2059,1472,54.80436518498802,39.180196965664095
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6230,4706,1316,75.53772070626003,21.123595505617978
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",2998,2526,422,84.25617078052035,14.076050700466977
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3574,2527,720,70.70509233351987,20.145495243424737
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",6005,3425,736,57.03580349708576,12.256452955870108
1400000US36005009301,36005009301,"Census Tract 93.01, Bronx County, New York",5343,3614,1603,67.63990267639902,30.001871607711024
1400000US36005009302,36005009302,"Census Tract 93.02, Bronx County, New York",579,240,261,41.45077720207254,45.07772020725388
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2794,1374,487,49.17680744452398,17.430207587687903
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5019,3041,1019,60.589758916118754,20.30284917314206
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",0,0,0,,
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4297,2566,1625,59.71608098673493,37.81708168489644
1400000US36005011701,36005011701,"Census Tract 117.01, Bronx County, New York",1360,853,496,62.720588235294116,36.470588235294116
1400000US36005011702,36005011702,"Census Tract 117.02, Bronx County, New York",0,0,0,,
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5645,2093,185,37.0770593445527,3.277236492471213
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5399,3544,1632,65.64178551583628,30.22781996666049
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",3072,2079,893,67.67578125,29.069010416666668
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1338,1064,272,79.52167414050822,20.328849028400597
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",4371,2545,1761,58.22466254861588,40.288263555250516
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3859,2686,1095,69.60352422907489,28.375226742679448
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2046,1536,356,75.0733137829912,17.399804496578692
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",4677,2916,1642,62.34765875561257,35.107975197776355
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1462,899,63,61.491108071135436,4.309165526675787
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5221,3445,1585,65.98352805975867,30.358168933154566
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7367,4200,1025,57.01099497760283,13.913397583819737
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",5785,3712,1549,64.16594641313742,26.776145203111497
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3633,1905,1728,52.43600330305532,47.56399669694467
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2853,1263,109,44.269190325972666,3.820539782684893
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5752,2986,2261,51.91237830319889,39.30806675938804
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",1647,824,659,50.03035822707954,40.012143290831816
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5479,3793,1434,69.22796130680781,26.172659244387663
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7112,3199,3683,44.98031496062992,51.78571428571429
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",6162,2065,3930,33.51184680298604,63.77799415774099
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5274,3337,1866,63.27265832385286,35.381114903299206
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4611,2913,1384,63.17501626545218,30.01518108870093
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5165,2425,2649,46.95062923523717,51.28751210067763
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2604,1286,192,49.385560675883255,7.373271889400922
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4311,2444,1808,56.69218278821619,41.939225237763864
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",2934,1919,968,65.40558963871848,32.992501704158144
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",4861,2985,1222,61.407117876980045,25.138860316807243
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1307,655,32,50.114766641162966,2.448355011476664
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2115,1975,120,93.3806146572104,5.673758865248227
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3769,1608,111,42.66383656142213,2.9450782700981692
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4633,2793,1767,60.284912583639105,38.13943449169005
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1839,987,116,53.67047308319739,6.307775965198477
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,0,0,,
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1019,268,8,26.300294406280667,0.7850834151128557
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1028,450,561,43.77431906614786,54.57198443579766
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2229,1160,239,52.04127411395244,10.722296994167788
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",3568,2100,1403,58.856502242152466,39.32174887892377
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1658,849,731,51.20627261761158,44.089264173703256
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,0,0,,
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5963,3572,2014,59.90273352339427,33.77494549723294
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6584,3223,3029,48.952004860267316,46.005467800729036
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4501,2707,1752,60.14219062430571,38.92468340368807
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5201,2621,2187,50.39415497019804,42.0496058450298
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4955,3774,1067,76.16548940464178,21.53380423814329
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3966,2802,1121,70.65052950075643,28.265254664649518
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3451,2423,832,70.21153288901768,24.108953926398147
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5404,3062,1934,56.66173205033309,35.78830495928941
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4490,2513,1364,55.96881959910913,30.378619153674833
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3503,2132,1347,60.86211818441336,38.45275478161575
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3997,1883,70,47.110332749562176,1.7513134851138354
1400000US36005018501,36005018501,"Census Tract 185.01, Bronx County, New York",2764,1259,1383,45.549927641099856,50.03617945007236
1400000US36005018502,36005018502,"Census Tract 185.02, Bronx County, New York",6395,4046,2188,63.26817826426896,34.21422986708366
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8112,4797,2610,59.13461538461539,32.17455621301775
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",6289,3968,2109,63.09429162028939,33.53474320241692
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2285,1420,284,62.144420131291035,12.428884026258205
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7097,4457,2251,62.80118359870368,31.71762716640834
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7126,5873,787,82.41650294695482,11.044063991018804
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7937,5308,2392,66.87665364747386,30.137331485447906
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4750,2663,383,56.06315789473684,8.063157894736841
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",3887,2556,1202,65.75765371751994,30.923591458708515
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2387,1532,274,64.18098031001257,11.478843736908253
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3279,2160,106,65.87374199451052,3.2326928941750537
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6910,5195,1469,75.1808972503618,21.25904486251809
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2285,1663,588,72.77899343544858,25.733041575492344
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2469,1199,185,48.562170919400565,7.49291211016606
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4466,2576,1712,57.68025078369906,38.334079713390054
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",8489,3292,4090,38.77959712569207,48.179997644009894
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",7958,2989,3467,37.55968836391053,43.56622266901232
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5642,3757,1660,66.58986175115207,29.42219071251329
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",4931,1731,1640,35.10444128979923,33.258973838977894
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1175,786,307,66.8936170212766,26.127659574468087
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5369,3621,1608,67.44272676476066,29.94971130564351
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4478,3259,1116,72.77802590442161,24.92184010719071
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6397,4928,1344,77.03611067687979,21.00984836642176
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4436,2766,966,62.35347159603246,21.77637511271416
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",5880,1824,1567,31.020408163265305,26.64965986394558
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5233,2534,2139,48.423466462832025,40.87521498184598
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6010,4454,1048,74.10981697171381,17.437603993344425
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",857,723,78,84.36406067677946,9.101516919486581
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1985,1341,478,67.55667506297229,24.080604534005037
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3908,3035,507,77.66120777891504,12.973387922210849
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5433,4748,455,87.39186453156636,8.374746916988771
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",3064,1265,248,41.28590078328982,8.093994778067886
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5168,4269,648,82.60448916408669,12.538699690402478
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2470,1672,402,67.6923076923077,16.275303643724694
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",2920,1635,701,55.9931506849315,24.006849315068493
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4384,2357,925,53.763686131386855,21.099452554744524
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8937,6960,1484,77.87848271231958,16.60512476222446
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",4748,2688,1821,56.61331086773378,38.352990732940185
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1494,1181,148,79.04953145917001,9.906291834002676
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1858,1406,334,75.67276641550053,17.976318622174382
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6238,2967,1099,47.56332157742867,17.6178262263546
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5196,2780,1952,53.50269438029254,37.56735950731332
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3416,2555,717,74.79508196721312,20.989461358313818
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",2821,1538,417,54.519673874512584,14.781992201347041
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1569,763,744,48.62970044614404,47.41873804971319
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2382,1075,292,45.130142737195634,12.258606213266162
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",3855,2192,1517,56.86121919584954,39.351491569390404
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3581,2965,530,82.79810108908127,14.800335101926837
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3222,3020,140,93.73060211049038,4.345127250155183
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4346,3584,749,82.46663598711459,17.234238380119653
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1609,1028,204,63.89061528899938,12.678682411435673
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1395,918,448,65.80645161290323,32.11469534050179
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",5662,4753,776,83.94560226068528,13.705404450724126
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3838,3159,654,82.30849400729547,17.040125065138092
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2281,1205,313,52.8277071459886,13.722051731696624
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",7947,5878,1842,73.96501824587894,23.178557946394864
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",3932,2460,644,62.56358087487284,16.378433367243133
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6546,4108,1746,62.755881454323244,26.672777268560953
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5467,4480,836,81.94622279129321,15.29175050301811
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2015,1080,76,53.59801488833747,3.7717121588089335
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",4804,3828,785,79.68359700249792,16.340549542048294
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",3632,2901,644,79.87334801762115,17.731277533039645
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",2095,809,114,38.61575178997613,5.441527446300716
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",1906,962,739,50.47219307450157,38.772298006295905
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",3178,1126,225,35.43108873505349,7.079924480805539
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,0,0,,
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",2604,795,1,30.52995391705069,0.03840245775729647
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",6430,4198,1269,65.28771384136859,19.73561430793157
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",2677,1195,154,44.639521852820316,5.7527082555099
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",6155,5096,526,82.7944760357433,8.545897644191713
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1912,634,27,33.15899581589959,1.4121338912133892
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",7726,6760,537,87.49676417292261,6.950556562257312
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1547,851,134,55.00969618616678,8.661926308985132
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",1732,1314,339,75.86605080831409,19.572748267898383
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",1994,738,930,37.0110330992979,46.63991975927783
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",6314,4756,928,75.32467532467533,14.697497624326894
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",5411,2717,367,50.21253003141748,6.782480133062281
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",7426,5948,781,80.09695663883653,10.517102073794774
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",3108,1945,166,62.580437580437575,5.341055341055341
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",5229,2879,600,55.05832855230446,11.474469305794607
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",3986,2682,852,67.28549924736578,21.37481184144506
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",7862,7007,595,89.12490460442636,7.568048842533706
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",3652,3130,420,85.70646221248631,11.500547645125959
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",7312,5177,1486,70.80142231947484,20.322757111597376
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",5042,1415,86,28.064260214200715,1.705672352241174
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",3442,762,91,22.138291690877395,2.643811737361999
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",261,4,74,1.532567049808429,28.35249042145594
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",4503,3211,472,71.30801687763713,10.481900954918943
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",7884,5437,990,68.96245560629121,12.557077625570775
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",3799,1640,823,43.169255067122926,21.663595683074494
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",2086,1485,265,71.1888782358581,12.703739213806328
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",527,104,132,19.734345351043643,25.047438330170777
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",3538,1443,154,40.78575466365178,4.352741661955907
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",949,323,46,34.035827186512115,4.847207586933614
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",3246,2034,399,62.661737523105366,12.292051756007394
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",3251,507,135,15.595201476468779,4.152568440479852
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",4609,3153,386,68.4096333261011,8.374918637448472
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1772,213,128,12.020316027088036,7.223476297968396
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",5546,1470,555,26.505589614136316,10.00721240533718
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",4401,1443,631,32.78800272665303,14.337650533969553
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",1807,818,215,45.26840066408412,11.898173768677365
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",3946,771,284,19.538773441459707,7.197161682716676
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",6407,3048,479,47.57296706727017,7.476197908537537
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",1463,384,133,26.247436773752565,9.090909090909092
1400000US36005030201,36005030201,"Census Tract 302.01, Bronx County, New York",3813,1050,2485,27.53737214791503,65.17178075006557
1400000US36005030202,36005030202,"Census Tract 302.02, Bronx County, New York",5128,899,3814,17.53120124804992,74.37597503900156
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",5826,1185,497,20.339855818743562,8.530724339169241
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",4392,915,260,20.833333333333336,5.919854280510018
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",4552,1245,863,27.3506151142355,18.95869947275923
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1531,507,345,33.11561071195297,22.534291312867406
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",2085,927,300,44.460431654676256,14.388489208633093
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",1978,696,133,35.18705763397371,6.7239635995955505
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",2215,791,607,35.71106094808126,27.404063205417607
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",141,16,41,11.347517730496454,29.078014184397162
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",4429,663,297,14.969519078798827,6.705802664258298
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",3286,1782,613,54.23006695069994,18.65489957395009
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",3695,1169,407,31.637347767253043,11.014884979702302
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",3989,2497,616,62.59714214088744,15.442466783655052
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",5456,1790,1187,32.80791788856305,21.755865102639298
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",5303,3528,466,66.52838016217235,8.78747878559306
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",3821,2336,849,61.13582831719445,22.21931431562418
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",13,4,8,30.76923076923077,61.53846153846154
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",2042,411,153,20.127326150832516,7.492654260528893
1400000US36005033601,36005033601,"Census Tract 336.01, Bronx County, New York",5121,2937,1792,57.35207967193907,34.99316539738332
