activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,225000.0,NA,2.75,NA,2,0.0,NA,0.0,,172.96,240,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,11459,98.730000000000004,55600,102,1583,2761,13
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,235000.0,NA,2.75,NA,2,5021.5,NA,2970.0,1800.0,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6653,66.7099999999999937,55600,166,1328,1903,28
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,2,2,2,285000.0,NA,4.625,1.863,2,5733.58,NA,0.0,,170.0,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,NA,NA,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6162,84.269999999999996,55600,180,1291,1910,15
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,2,2,2,275000.0,NA,4.25,1.441,2,4645.86,NA,0.0,,4000.56,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,NA,NA,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,32,1,2,2,2,125000.0,80.0,4.25,1.291,2,4339.39,NA,2922.5,1927.5,,120,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,157,20%-<30%,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,4631,91.75,55600,65,657,1598,34
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,31,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,6,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,9,,,,6697,84.6500000000000057,55600,222,1436,1996,13
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,31,1,2,2,2,205000.0,NA,4.25,1.169,2,4160.71,NA,0.0,,17.94,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,NA,NA,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6653,66.7099999999999937,55600,166,1328,1903,28
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,2,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,31,1,2,2,2,255000.0,102.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,87,43,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,4,,,,1486,50.3400000000000034,55600,175,357,566,42
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011802,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,31,1,2,2,2,225000.0,NA,3.5,-0.011,2,3396.0,NA,2551.0,2551.0,239.0,300,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,6,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5748,80.6400000000000006,55600,112,726,1302,41
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,3,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,11,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6162,84.269999999999996,55600,180,1291,1910,15
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,245000.0,80.0,3.25,0.526,2,13326.48,NA,7647.01,6652.01,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,42,50%-60%,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,3,,,,,10,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,2,2,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,98,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6653,66.7099999999999937,55600,166,1328,1903,28
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,5,0,2,3,32,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,129,NA,9,9,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,6162,84.269999999999996,55600,180,1291,1910,15
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,3,2,1,31,1,2,2,2,275000.0,75.0,3.75,0.231,2,5284.3,NA,4124.83,3129.83,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,268,30%-<36%,2,9,2,,,,,1,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Sex Not Available,1,2,2,2,31,1,2,2,1,275000.0,NA,3.5,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,3,3,5,1,NA,NA,NA,6,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,9391,95.8299999999999983,55600,129,1377,2318,17
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,135000.0,57.0,4.75,1.802,2,1946.61,NA,987.14,,,240,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,59,20%-<30%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,9391,95.8299999999999983,55600,129,1377,2318,17
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,1,195000.0,64.0,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,315000,1,3,3,5,1,NA,147,45,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,2,,,,,7,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,195000.0,NA,3.25,-0.168,2,2391.26,NA,1517.52,1517.52,,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6697,84.6500000000000057,55600,222,1436,1996,13
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011700,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,31,1,2,2,2,225000.0,NA,2.75,-0.584,2,4914.75,NA,4069.75,4069.75,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,NA,NA,6,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,5254,88.9000000000000057,55600,131,921,1227,42
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,2,155000.0,59.0,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,244,39,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,7,,,,6687,86.5,55600,118,1138,1856,39
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,32,1,2,2,2,395000.0,70.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,129,43,1,9,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,35-44,No,No,1,1,2,,,,,7,,,,3560,70.5100000000000051,55600,199,1008,1241,26
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,1,32,1,2,2,1,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,91,NA,9,9,11,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,6966,99.4300000000000068,55600,55,565,1749,43
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,125000.0,48.0,2.75,0.268,2,5588.71,NA,4070.0,3075.0,,180,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,66,48,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,6162,84.269999999999996,55600,180,1291,1910,15
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,2,31,1,2,2,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,105000,1,2,3,5,1,NA,NA,NA,6,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,7,,,,5967,90.4000000000000057,55600,58,512,1821,57
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,125000.0,66.0,2.875,0.428,2,5971.97,NA,5012.5,4017.5,,120,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,89,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,6687,86.5,55600,118,1138,1856,39
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,155000.0,68.0,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,163,20%-<30%,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,7,,,,9391,95.8299999999999983,55600,129,1377,2318,17
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,31,1,2,2,2,245000.0,97.0,3.5,-0.03,2,6393.57,NA,4934.86,4934.86,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,72,42,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,1486,50.3400000000000034,55600,175,357,566,42
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,155000.0,80.0,4.0,1.315,2,2519.42,NA,1095.71,498.71,,180,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,80,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,2,,,,,10,,,,5967,90.4000000000000057,55600,58,512,1821,57
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,265000.0,78.0,3.75,0.342,2,10260.53,NA,8668.64,7673.64,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,58,36,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,9391,95.8299999999999983,55600,129,1377,2318,17
2020,549300LBCBNR1OT00651,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,175000.0,70.0,3.875,0.428,2,7291.07,NA,6224.18,5229.18,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,139,<20%,1,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,2,,,,,10,,,,6687,86.5,55600,118,1138,1856,39
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,145000.0,71.0,3.75,1.049,2,8591.92,NA,4587.53,3592.53,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,51,50%-60%,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4718,98.5799999999999983,55600,69,569,1207,50
2020,549300LBCBNR1OT00651,20940,CA,06025,06025012200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,1,135000.0,63.0,3.25,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,3,3,5,1,NA,125,48,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,7661,98.4500000000000028,55600,79,1085,1821,28
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,2 or more minority races,Joint,1,2,2,3,31,1,2,2,2,345000.0,NA,3.0,-0.343,2,2078.18,NA,1023.18,1023.18,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,NA,NA,6,9,2,,,,,1,11,,,,2,2,1,2,3,4,5,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,6697,84.6500000000000057,55600,222,1436,1996,13
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,295000.0,75.0,2.875,0.019,2,2646.53,NA,1537.82,542.82,,180,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,174,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,12677,80.1500000000000057,55600,175,2613,3960,18
2020,549300LBCBNR1OT00651,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,265000.0,74.0,3.5,0.167,2,2719.01,NA,1145.3,150.3,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,75,46,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6162,84.269999999999996,55600,180,1291,1910,15
