activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300TINI6CL78UD591,31084,CA,06037,06037242700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,135000.0,,5.093,,3,,,,,,,,,2,2,2,2,425000,1,1,3,5,1,,11.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5162,99.86000000000001,69300,46,458,1212,53
2018,549300EHC6INE5XY6I44,31084,CA,06037,06037900609,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,31,1,1,1,2,135000.0,,3.537,,3,,,,,,,,12,2,2,2,1,255000,1,1,3,5,1,,18.0,,9,10,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5600,80.11,69300,68,768,1503,28
2018,549300MHH03ICJYEPE85,31084,CA,06037,06037900609,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,6,71,2,2,31,1,1,2,2,135000.0,,3.54,,3,,,,,,,,,2,2,2,2,255000,1,1,3,5,1,,18.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,3,3,6,,,,,10,,,,5600,80.11,69300,68,768,1503,28
2018,549300NN0PRX3I4QGG46,31084,CA,06037,06037910605,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,5,0,2,2,31,1,1,1,2,135000.0,,,,3,,,,,,,,13,2,2,2,2,,1,1,3,5,1,,85.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,>74,No,Yes,1,1,6,,,,,10,,,,4756,82.79999999999998,69300,73,729,1248,27
2018,549300TINI6CL78UD591,31084,CA,06037,06037104103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,1,1,2,145000.0,,4.987,,3,,,,,,,,,2,2,2,2,545000,1,1,3,5,1,,25.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4019,94.63,69300,112,637,855,48
2018,549300OPCWU6E72WUT29,31084,CA,06037,06037535001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,4,1,1,1,2,145000.0,,4.96,,3,,,,,,,,13,2,2,2,2,375000,1,1,3,5,1,,36.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,4308,100.0,69300,60,421,941,64
2018,549300TINI6CL78UD591,31084,CA,06037,06037430302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,15000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5984,40.41,69300,189,1390,2159,67
2018,549300TINI6CL78UD591,31084,CA,06037,06037543802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,2,31,1,1,1,2,15000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,66.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7066,96.09,69300,127,980,1557,35
2018,549300TINI6CL78UD591,31084,CA,06037,06037542800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,155000.0,,3.731,,3,,,,,,,,,2,2,2,2,355000,1,1,3,5,1,,36.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3221,98.7,69300,86,718,953,61
2018,549300TINI6CL78UD591,31084,CA,06037,06037535002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,155000.0,,4.728,,3,,,,,,,,,2,2,2,2,345000,1,1,3,5,1,,18.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3518,97.53,69300,51,269,779,64
2018,549300TINI6CL78UD591,31084,CA,06037,06037542502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,31,1,1,1,2,155000.0,,4.25,,3,,,,,,,,,2,2,2,2,305000,1,1,3,5,1,,52.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4303,98.95,69300,64,316,1003,55
2018,549300TINI6CL78UD591,31084,CA,06037,06037460301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,2,31,1,1,2,2,155000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,40.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4431,67.8,69300,166,1481,1771,64
2018,549300TINI6CL78UD591,31084,CA,06037,06037651001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,1,1,2,155000.0,,4.744,,3,,,,,,,,,2,2,2,2,835000,1,1,3,5,1,,44.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,6146,64.55,69300,146,1375,1596,52
2018,549300TINI6CL78UD591,31084,CA,06037,06037543304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,1,1,2,155000.0,,4.82,,3,,,,,,,,,2,2,2,2,555000,1,1,3,5,1,,0.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6197,97.26,69300,153,1819,2025,50
2018,549300TINI6CL78UD591,31084,CA,06037,06037540901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,155000.0,,5.323,,3,,,,,,,,,2,2,2,2,435000,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4607,97.22,69300,72,587,1219,64
2018,549300TINI6CL78UD591,31084,CA,06037,06037542200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,155000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7068,99.43,69300,69,969,1543,62
2018,549300CK7U1WMTIG6687,31084,CA,06037,06037554405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,1,1,2,155000.0,,4.658,,3,,,,,,,,13,2,2,2,2,315000,1,1,3,5,1,,37.0,,9,10,2.0,,,,,5.0,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3082,85.37,69300,83,142,491,48
2018,549300JYXTZDSPJEPI44,31084,CA,06037,06037239320,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,32,1,1,2,2,155000.0,48.1,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,23.0,<20%,9,10,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,9,,,,3862,99.25,69300,57,317,819,72
2018,549300MHH03ICJYEPE85,31084,CA,06037,06037234800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,32,1,1,1,2,155000.0,,,,3,,,,,,,,13,2,2,2,2,345000,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,3,4,3,,,,,8,,,,,3,4,2,5,3,4,65-74,9999,Yes,,2,1,6,,,,,6,5.0,,,3231,98.51,69300,97,688,1105,76
2018,549300RDSL2X3NXE5U60,31084,CA,06037,06037237401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,32,1,1,2,2,155000.0,36.0969,,,2,,,,,,,,,1,2,2,2,425000,1,1,3,5,1,,21.0,,9,10,2.0,,,,,5.0,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,55-64,8888,Yes,,2,1,6,,,,,10,,,,3580,99.86000000000001,69300,64,477,1013,76
2018,549300RDSL2X3NXE5U60,31084,CA,06037,06037238320,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,2,32,1,1,2,2,155000.0,,,,3,,,,,,,,,1,2,2,2,,1,1,3,5,1,,34.0,,9,9,2.0,,,,,2.0,,,,,1,1,3,,,,,3,,,,,1,1,1,2,1,1,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3916,99.77,69300,49,200,707,56
2018,549300QUX3LK82LO3013,31084,CA,06037,06037238400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,8,2,2,2,1,1,1,2,165000.0,,5.224,,3,,,,,,,,12,2,2,2,2,385000,1,1,3,5,1,,33.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,5237,98.76,69300,100,1144,1662,71
2018,5493001FXF3J5C0QWQ87,31084,CA,06037,06037543304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,48.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6197,97.26,69300,153,1819,2025,50
2018,549300TINI6CL78UD591,31084,CA,06037,06037910707,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,285000,1,1,3,5,1,,33.0,,9,9,2.0,,,,,2.0,,,,,2,2,3,,,,,2,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,4,,,,4591,80.37,69300,74,773,1084,24
2018,549300TINI6CL78UD591,31084,CA,06037,06037542103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,355000,1,1,3,5,1,,47.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,4,,,,4121,99.61000000000001,69300,62,446,855,65
2018,549300TINI6CL78UD591,31084,CA,06037,06037542000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,31,1,1,1,2,165000.0,,5.365,,3,,,,,,,,,2,2,2,2,355000,1,1,3,5,1,,66.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5797,97.1,69300,66,655,1077,62
2018,549300TINI6CL78UD591,31084,CA,06037,06037218900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,5828,93.1,69300,52,259,981,65
2018,549300TINI6CL78UD591,31084,CA,06037,06037237202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,425000,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,5,,,,4784,98.89,69300,71,574,1326,70
2018,5493006RIR31ORKYB608,31084,CA,06037,06037542800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,32,1,1,2,2,165000.0,,,,3,,,,,,,,12,1,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,3,6,,,,,10,,,,3221,98.7,69300,86,718,953,61
2018,549300MHH03ICJYEPE85,31084,CA,06037,06037573300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,4,1,1,1,2,165000.0,,,,3,,,,,,,,13,2,2,2,2,335000,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,5,,,,4382,96.67,69300,47,289,940,53
